timestamp,equity
2025-04-22T15:00:00+00:00,11406.253910359783
2025-05-01T10:15:00+00:00,11452.062158995766
2025-05-05T00:15:00+00:00,11497.87040763175
2025-05-06T23:15:00+00:00,11544.04659400778
2025-05-06T23:30:00+00:00,11590.408226915442
2025-05-07T00:15:00+00:00,11544.231301708609
2025-05-07T00:15:00+00:00,11498.238348315346
2025-05-07T01:00:00+00:00,11452.428633780226
2025-05-07T01:00:00+00:00,11406.801428067954
2025-05-07T02:00:00+00:00,11452.611875570235
2025-05-07T02:00:00+00:00,11498.60630077333
2025-05-07T02:00:00+00:00,11544.785442543505
2025-05-08T08:00:00+00:00,11498.790281417836
2025-05-08T05:45:00+00:00,11544.970162066102
2025-05-08T05:15:00+00:00,11591.335504082432
2025-05-08T04:45:00+00:00,11637.887052291599
2025-05-08T21:15:00+00:00,11591.520968417926
2025-05-18T13:45:00+00:00,11638.073261463782
2025-05-18T15:45:00+00:00,11591.706435720898
2025-05-18T16:45:00+00:00,11545.52433836743
2025-05-18T16:45:00+00:00,11499.526233433695
2025-05-18T16:45:00+00:00,11453.711387882166
2025-05-18T17:30:00+00:00,11499.710228797354
2025-05-18T17:30:00+00:00,11545.893804013409
2025-05-21T14:45:00+00:00,11592.26285543515
2025-05-21T16:30:00+00:00,11638.818127946935
2025-05-23T11:45:00+00:00,11685.373400458724
2025-05-23T12:00:00+00:00,11732.11489406056
2025-05-24T23:30:00+00:00,11779.043353636802
2025-05-28T15:00:00+00:00,11826.15952705135
2025-05-29T17:30:00+00:00,11873.464165159556
2025-06-05T20:30:00+00:00,11920.958021820194
2025-06-05T20:45:00+00:00,11968.641853907475
2025-06-05T21:00:00+00:00,12016.516421323106
2025-06-09T09:30:00+00:00,12064.775523416773
2025-06-09T10:00:00+00:00,12016.708688662124
2025-06-09T10:00:00+00:00,12064.96856291378
2025-06-09T11:15:00+00:00,12016.900959077471
2025-06-09T11:30:00+00:00,11969.024859638917
2025-06-09T11:30:00+00:00,11921.339501632387
2025-06-09T12:30:00+00:00,11873.84412513186
2025-06-09T12:30:00+00:00,11826.537973238903
2025-06-09T13:30:00+00:00,11874.034109677614
2025-06-09T13:30:00+00:00,11921.720993652223
2025-06-09T13:15:00+00:00,11969.599391217092
2025-06-09T21:15:00+00:00,12017.670071503106
2025-06-13T01:00:00+00:00,12065.740751789119
2025-06-16T22:30:00+00:00,12114.197541956948
2025-06-20T08:00:00+00:00,12065.933806730029
2025-06-20T08:00:00+00:00,12114.391372218905
2025-06-20T08:30:00+00:00,12163.043546404524
2025-06-20T14:45:00+00:00,12211.695720590142
2025-06-20T17:15:00+00:00,12260.5425034725
2025-06-20T17:30:00+00:00,12211.500333458607
2025-06-21T20:30:00+00:00,12260.346334792443
2025-06-22T13:30:00+00:00,12309.387720131612
2025-06-22T14:15:00+00:00,12358.625271012139
2025-06-22T14:30:00+00:00,12408.059772096187
2025-06-23T22:15:00+00:00,12457.891337445972
2025-06-29T10:00:00+00:00,12408.258304229055
2025-06-29T10:15:00+00:00,12358.823012180335
2025-06-29T11:45:00+00:00,12309.58467348639
2025-06-29T11:45:00+00:00,12260.5425034725
2025-06-29T15:45:00+00:00,12309.78162999247
2025-06-29T15:45:00+00:00,12359.218504008506
2025-06-29T12:30:00+00:00,12408.853919687255
2025-07-02T08:15:00+00:00,12359.416254668582
2025-07-02T10:45:00+00:00,12310.175552458748
2025-07-02T12:30:00+00:00,12359.614008492717
2025-07-02T12:15:00+00:00,12409.251012542889
2025-07-02T12:15:00+00:00,12459.08736199085
2025-07-02T11:45:00+00:00,12509.123857420533
2025-07-02T16:00:00+00:00,12559.361302631058
2025-07-04T14:15:00+00:00,12509.123857420533
2025-07-04T19:15:00+00:00,12459.08736199085
2025-07-06T21:15:00+00:00,12409.449563735905
2025-07-06T18:45:00+00:00,12459.286710578219
2025-07-06T18:45:00+00:00,12509.324006604638
2025-07-06T18:30:00+00:00,12559.562255627148
2025-07-09T14:15:00+00:00,12610.002264685889
2025-07-09T19:30:00+00:00,12660.644844062135
2025-07-09T19:45:00+00:00,12711.4908072913
2025-07-10T17:00:00+00:00,12762.540971176006
2025-07-10T18:45:00+00:00,12813.796155799204
2025-07-10T18:15:00+00:00,12865.257184537353
2025-07-10T18:15:00+00:00,12916.924884073649
2025-07-10T21:15:00+00:00,12865.463031945865
2025-07-10T21:30:00+00:00,12814.206207117395
2025-07-10T21:45:00+00:00,12865.668882647988
2025-07-11T05:30:00+00:00,12917.33823559035
2025-07-11T06:45:00+00:00,12969.215095974248
2025-07-13T14:15:00+00:00,13021.300297162901
2025-07-14T03:30:00+00:00,13073.594675866367
2025-07-14T05:15:00+00:00,13126.099072154984
2025-07-14T07:30:00+00:00,13073.803856728073
2025-07-14T05:45:00+00:00,13126.309093100475
2025-07-25T02:30:00+00:00,13073.803856728075
2025-07-25T02:30:00+00:00,13021.508641301163
2025-07-25T02:30:00+00:00,13073.594675866369
2025-07-25T03:00:00+00:00,13021.300297162903
2025-07-25T03:30:00+00:00,12969.215095974252
2025-07-25T03:30:00+00:00,12917.338235590354
2025-07-25T03:30:00+00:00,12969.007588532715
2025-07-25T04:30:00+00:00,13020.883618886846
2025-07-25T04:30:00+00:00,13072.967153362393
2025-07-25T04:30:00+00:00,13125.259021975842
2025-07-27T17:15:00+00:00,13177.970905598237
2025-08-07T10:30:00+00:00,13230.894483532364
2025-08-07T11:15:00+00:00,13178.181756506337
2025-08-07T16:45:00+00:00,13231.106181231264
2025-08-07T12:00:00+00:00,13284.243153846652
2025-08-10T03:00:00+00:00,13337.593527958486
2025-08-10T03:15:00+00:00,13391.158160600891
2025-08-10T04:00:00+00:00,13337.806932869413
2025-08-10T05:15:00+00:00,13391.372422559652
2025-08-10T05:15:00+00:00,13445.153034698447
2025-08-10T05:15:00+00:00,13499.149633231373
2025-08-11T02:00:00+00:00,13553.363085573668
2025-08-11T02:15:00+00:00,13607.794262624166
2025-08-11T05:00:00+00:00,13553.579942852753
2025-08-11T08:00:00+00:00,13608.011990816018
2025-08-11T07:45:00+00:00,13662.662641381545
2025-08-11T05:00:00+00:00,13608.22972249158
2025-08-11T07:45:00+00:00,13662.881247481508
2025-08-11T07:30:00+00:00,13717.752256507538
2025-08-14T12:45:00+00:00,13772.623265533568
2025-08-14T13:15:00+00:00,13827.713758595703
2025-08-14T13:30:00+00:00,13772.40290356132
2025-08-15T15:30:00+00:00,13827.492515175565
2025-08-17T17:15:00+00:00,13883.024613630087
2025-08-18T02:15:00+00:00,13827.492515175567
2025-08-18T02:45:00+00:00,13772.182545114863
2025-08-18T02:45:00+00:00,13717.093814934404
2025-08-18T02:45:00+00:00,13662.225439674667
2025-08-18T02:45:00+00:00,13716.874341433366
2025-08-18T03:45:00+00:00,13662.006844067631
2025-08-18T06:30:00+00:00,13607.358816691361
2025-08-18T05:00:00+00:00,13661.788251958127
2025-08-22T14:00:00+00:00,13716.654871443903
2025-08-22T14:15:00+00:00,13662.006844067633
2025-08-22T14:30:00+00:00,13716.874341433364
2025-08-22T15:00:00+00:00,13662.225439674663
2025-08-22T15:00:00+00:00,13717.093814934402
2025-08-22T15:45:00+00:00,13662.444038779286
2025-08-22T15:45:00+00:00,13717.313291947075
2025-08-24T20:00:00+00:00,13662.444038779287
2025-08-29T11:00:00+00:00,13717.093814934404
2025-08-29T10:15:00+00:00,13771.962190194141
2025-08-29T14:45:00+00:00,13827.050038954918
2025-09-05T09:15:00+00:00,13882.580360396501
2025-09-05T09:15:00+00:00,13938.33369517721
2025-09-05T09:00:00+00:00,13994.310938932944
2025-09-07T01:00:00+00:00,14050.288182688675
2025-09-10T08:45:00+00:00,14106.715042860113
2025-09-10T13:45:00+00:00,14050.512990896526
2025-09-10T13:30:00+00:00,14106.940753912177
2025-09-10T17:15:00+00:00,14163.595134449977
2025-09-10T17:15:00+00:00,14220.47704262046
2025-09-10T16:30:00+00:00,14277.587392189218
2025-09-10T16:30:00+00:00,14334.927100591585
2025-09-12T00:45:00+00:00,14277.815837242615
2025-09-12T01:30:00+00:00,14335.156463094996
2025-09-19T16:00:00+00:00,14392.497088947375
2025-09-22T09:15:00+00:00,14334.927100591587
2025-09-28T23:00:00+00:00,14277.815837242617
2025-09-29T08:45:00+00:00,14220.932108807387
2025-09-29T08:45:00+00:00,14164.275008772298
2025-09-29T02:30:00+00:00,14221.159647361746
2025-09-29T02:30:00+00:00,14278.272738315007
2025-09-29T01:45:00+00:00,14335.615199111453
2025-09-29T02:00:00+00:00,14393.187950915115
2025-09-29T01:45:00+00:00,14450.991918589474
2025-09-29T16:45:00+00:00,14509.028030712325
2025-09-30T13:30:00+00:00,14567.064142835174
2025-09-30T12:30:00+00:00,14625.332399406514
2025-10-01T08:45:00+00:00,14567.064142835172
2025-10-01T11:45:00+00:00,14509.028030712323
2025-10-01T11:45:00+00:00,14451.223138159687
2025-10-01T12:00:00+00:00,14393.648543983752
2025-10-01T12:15:00+00:00,14336.303330661107
2025-10-01T14:00:00+00:00,14279.186584323814
2025-10-03T15:45:00+00:00,14336.532715184552
2025-10-03T16:00:00+00:00,14394.10915179172
2025-10-03T16:15:00+00:00,14451.916819067992
2025-10-03T16:45:00+00:00,14509.956645650595
2025-10-05T02:30:00+00:00,14452.148053436847
2025-10-05T03:15:00+00:00,14510.188808671533
2025-10-05T04:45:00+00:00,14452.379291505511
2025-10-05T07:30:00+00:00,14510.42097540714
2025-10-05T06:15:00+00:00,14568.695758440905
2025-10-07T15:00:00+00:00,14626.970541474668
2025-10-07T16:15:00+00:00,14685.478423640567
2025-10-10T17:00:00+00:00,14744.22033733513
2025-10-10T19:00:00+00:00,14685.243455985788
2025-10-10T19:00:00+00:00,14743.984429809732
2025-10-10T19:15:00+00:00,14802.96036752897
2025-10-10T20:45:00+00:00,14743.748526058855
2025-10-10T21:00:00+00:00,14684.77353195462
2025-10-10T21:15:00+00:00,14626.034437826802
2025-10-14T03:00:00+00:00,14567.530300075494
2025-10-14T04:30:00+00:00,14509.260178875193
2025-10-14T04:45:00+00:00,14451.223138159692
2025-10-14T04:45:00+00:00,14393.418245607054
2025-10-14T05:00:00+00:00,14450.991918589481
2025-10-14T05:00:00+00:00,14508.795886263839
2025-10-14T06:30:00+00:00,14566.831069808894
2025-10-14T10:15:00+00:00,14625.098394088129
2025-10-14T11:00:00+00:00,14683.598787664481
2025-10-17T07:00:00+00:00,14742.333182815139
2025-10-17T07:30:00+00:00,14683.363850083879
2025-10-17T07:30:00+00:00,14742.097305484214
2025-10-17T08:00:00+00:00,14683.128916262278
2025-10-17T08:00:00+00:00,14741.861431927327
2025-10-17T08:15:00+00:00,14682.893986199619
2025-10-17T08:30:00+00:00,14741.625562144418
2025-10-17T09:00:00+00:00,14800.592064392995
2025-10-17T09:45:00+00:00,14859.794432650568
2025-10-17T10:15:00+00:00,14800.355254919963
2025-10-17T10:15:00+00:00,14741.153833900284
2025-10-20T08:30:00+00:00,14682.42413735088
2025-10-21T04:00:00+00:00,14741.153833900284
2025-10-21T04:45:00+00:00,14682.189218564685
2025-10-21T10:45:00+00:00,14740.917975438944
2025-10-21T10:45:00+00:00,14799.8816473407
2025-10-21T06:15:00+00:00,14859.081173930063
2025-10-21T10:45:00+00:00,14918.517498625783
2025-10-21T06:15:00+00:00,14978.191568620286
2025-10-21T06:15:00+00:00,15038.104334894768
2025-10-21T14:45:00+00:00,15098.4983282076
2025-10-21T15:00:00+00:00,15038.344948413944
2025-10-21T15:15:00+00:00,15098.739908046125
2025-10-21T15:30:00+00:00,15159.377417716994
2025-10-21T16:15:00+00:00,15098.981491749995
2025-10-21T16:30:00+00:00,15038.826187001987
2025-10-21T16:45:00+00:00,15099.223079319265
2025-10-21T16:30:00+00:00,15039.066812070982
2025-10-26T09:15:00+00:00,15099.464670753998
2025-10-26T12:00:00+00:00,15160.105091118472
2025-10-28T14:00:00+00:00,15220.989047307703
2025-10-28T14:30:00+00:00,15282.117517377214
2025-10-30T13:30:00+00:00,15343.245987446722
2025-11-04T18:15:00+00:00,15281.873003496934
2025-11-04T18:15:00+00:00,15220.745511482946
2025-11-09T14:15:00+00:00,15281.873003496934
2025-11-12T15:45:00+00:00,15343.000495510922
2025-11-12T16:00:00+00:00,15404.372497492965
2025-11-12T17:30:00+00:00,15465.989987482937
2025-11-13T18:00:00+00:00,15527.853947432868
2025-11-13T18:15:00+00:00,15589.9653632226
2025-11-13T18:30:00+00:00,15527.605501769709
2025-11-13T18:45:00+00:00,15465.49507976263
2025-11-13T19:15:00+00:00,15527.35706008168
2025-11-19T05:30:00+00:00,15589.466488322007
2025-11-20T16:30:00+00:00,15651.824354275295
2025-11-20T16:45:00+00:00,15589.217056858193
2025-11-20T17:00:00+00:00,15651.573925085626
2025-11-20T17:30:00+00:00,15588.96762938528
2025-11-20T17:30:00+00:00,15526.611758867739
2025-11-21T09:30:00+00:00,15588.71820590321
2025-11-21T09:45:00+00:00,15651.073078726822
2025-11-21T10:00:00+00:00,15588.468786411913
2025-11-21T10:15:00+00:00,15526.114911266266
